ds,yhat,yhat_lower,yhat_upper
2022-06-12,37690.11426669087,30748.111344498895,44582.00619930458
2022-06-13,34998.04668072706,27944.74810904518,41673.91207897245
2022-06-14,34081.77615613151,27447.801646367283,40937.885387084
2022-06-15,34296.65626924982,27169.632645903213,40960.698791916584
2022-06-16,34086.40163248576,27681.873515933872,41197.08670595282
2022-06-17,34508.59943456266,27197.96983062617,41666.1010750211
2022-06-18,37173.48493210569,29963.873431564287,43984.67224519557
2022-06-19,37605.849279765185,30869.787984016082,44547.44230089243
2022-06-20,34936.31631068252,28059.787834830015,41909.39757686443
2022-06-21,34046.58453379323,27293.347286834996,40673.9267663211
2022-06-22,34291.37500244112,27344.46037245151,41722.57023405877
2022-06-23,34112.591046575144,27015.80020891586,41100.4863303036
2022-06-24,34568.968171350854,27131.521206590965,41418.31306580041
2022-06-25,37272.41990228266,30388.073058621303,44457.85160172997
2022-06-26,37742.142903197644,30507.189371319477,44147.046385795846
2022-06-27,35107.29407301145,28048.12649262352,41267.10366364364
2022-06-28,34254.75872930503,27292.868475922463,41127.789237647514
2022-06-29,34537.85587573919,27439.52343858853,41451.5021507863
2022-06-30,34395.939949837186,27413.919038817974,41142.229840918575
2022-07-01,34888.21666879772,28214.44252321316,41857.89737356237
2022-07-02,37627.68520144596,31205.235910608342,44853.01494511023
2022-07-03,38127.46405694672,30795.621679893757,44841.872548525746
2022-07-04,35514.8886958425,28353.191168793397,42484.054859406155
2022-07-05,34681.822123281694,27380.769052018102,41650.20294585835
2022-07-06,34980.129242853945,27731.623679644956,42031.7790360092
2022-07-07,34846.727356475094,28493.657774886815,41876.99700422846
2022-07-08,35341.569487316134,28860.675245722232,42118.343882697845
2022-07-09,38079.17911430543,31204.293456316467,45061.68445569186
2022-07-10,38567.1878567303,31146.414422564445,45703.88886049479
2022-07-11,35931.83966585163,28532.03943590926,43067.21204495196
2022-07-12,35070.82534746283,28050.77050418061,42185.17123247968
2022-07-13,35335.503534905,28550.278487742307,42735.01811265134
2022-07-14,35161.37417527867,28255.483579374613,42312.4643691394
2022-07-15,35610.20106155883,28444.804858807096,42537.74650681681
2022-07-16,38299.10923707487,30840.82238241323,45694.245532894005
2022-07-17,38731.303890190065,32122.809912542252,45089.6585096953
2022-07-18,36032.95080221746,29053.644321052263,43067.040676287455
2022-07-19,35108.50568485965,28782.84298919703,42116.43771919539
2022-07-20,35309.65477780041,28805.612131717327,42671.078597373584
2022-07-21,35071.1872907629,28094.478671201952,41911.051930753405
2022-07-22,35457.2368280614,28912.602808735875,42170.92085961964
2022-07-23,38087.925492290204,30681.964282451503,45015.33148058658
2022-07-24,38462.60759036814,31279.71891314034,45099.236177101615
2022-07-25,35707.00524337912,28936.747672223883,42336.589512101345
2022-07-26,34732.24731032748,26833.1082997911,41996.79199959086
2022-07-27,34890.05547174845,27961.965945983946,41594.17455139222
2022-07-28,34613.983287859795,27958.13273224854,42108.33028906334
2022-07-29,34969.94538046794,27743.953683830718,41918.731854972
2022-07-30,37580.414726876064,30389.693326431585,43745.85069204481
2022-07-31,37939.03754874988,31163.365546331774,44778.892851176075
2022-08-01,35170.80741803163,28204.100637908625,42126.03635479858
2022-08-02,34192.77715203722,26992.3428140374,41559.16695437306
2022-08-03,34355.59341393278,27809.882592408867,40935.477910083384
2022-08-04,34090.47407762091,27190.408178632802,41568.32755914733
2022-08-05,34464.12920932531,27122.83469576116,42190.845852187376
2022-08-06,37100.41769183089,30043.736600990353,44065.921610992395
2022-08-07,37486.749059735586,30737.585909892547,44111.822051179865
2022-08-08,34746.30524709592,27457.522054884146,41625.699339253806
2022-08-09,33801.43180798106,27132.574048157625,40840.203270140926
2022-08-10,34001.207433736105,26995.29235107597,41060.066604282976
2022-08-11,33774.16832659292,26812.24236025707,40771.89597927838
2022-08-12,34187.624627527905,27254.339546572646,41488.44349317267
2022-08-13,36866.77490340226,29967.47921151623,43667.40865053434
2022-08-14,37292.88846212284,29756.693298002738,43988.896653625925
2022-08-15,34587.56356273201,27924.273667513135,41495.7197251402
2022-08-16,33678.78251602809,27506.04685264975,40074.78315689812
2022-08-17,33914.49700181306,27013.896570419874,40578.56177628706
2022-08-18,33721.077384371434,26358.606234095078,40181.10552524706
2022-08-19,34167.00039495945,27444.37789692924,41349.5313363152
2022-08-20,36879.39606653608,30350.698005671777,43604.49026841707
2022-08-21,37333.98483668129,30990.767800111946,44383.20197492426
2022-08-22,34651.347211127235,27746.06701128214,41475.00649749957
2022-08-23,33765.61935947004,26291.459215322342,40874.58623212097
2022-08-24,34024.07336012101,26658.431682591698,40719.15765045929
2022-08-25,33851.273902890876,27035.03371752805,41477.56303650791
2022-08-26,34317.12368226352,27489.25456005785,41180.6483576904
2022-08-27,37050.833801663866,30359.86367988482,43705.77909576003
2022-08-28,37522.611648386766,30232.359028854797,44406.885987166395
2022-08-29,34851.94317819898,27486.8996729957,41648.04485966415
2022-08-30,33978.93539290818,27082.98387112009,40914.359031468586
2022-08-31,34249.90296398707,26733.984774308992,40878.08854009743
2022-09-01,34087.24849495043,27438.37297761917,40917.719267373526
2022-09-02,34561.88599611545,27935.66559396258,41485.53701499894
2022-09-03,37304.65863817161,30611.62830036401,43931.41745590895
2022-09-04,37779.80395277846,30547.332172117804,44826.973179094275
2022-09-05,35105.277009949335,28421.62712213592,42099.50946815953
2022-09-06,34226.7687210977,27199.444856866197,41369.724793608366
2022-09-07,34489.3273530822,27538.653066177358,41102.506693985735
2022-09-08,34312.98930572487,27259.08633838654,41178.13515213208
2022-09-09,34769.60495902644,28174.937476608848,41728.338028220496
2022-09-10,37491.72434925725,30508.04502319609,44159.899231658084
2022-09-11,37937.85558896084,30760.58457071828,44762.95731766384
2022-09-12,35224.83931671066,28364.92834370306,42500.54314535805
2022-09-13,34304.547014461205,27094.599590251226,40991.52913054543
2022-09-14,34521.53492009488,27108.656751594193,41324.84783583585
2022-09-15,34294.415865174036,27241.891071897633,40979.71709221358
2022-09-16,34697.07101898161,27557.84369314886,41542.60620955151
2022-09-17,37364.980166603396,30044.52518662754,44116.089142998884
2022-09-18,37752.24359449094,30603.056224785512,44481.37801034282
2022-09-19,34975.97226741826,27852.76017497725,41946.91261559934
2022-09-20,33995.62568346004,26819.744368205316,40999.30955098184
2022-09-21,34157.39408653606,27276.398744324324,40942.845998587596
2022-09-22,33879.03125885159,26910.502642048785,40604.91460602383
2022-09-23,34237.69075740825,26907.762622991002,41000.653314594725
2022-09-24,36873.00071533707,29870.523975736058,43400.59756683123
2022-09-25,37235.13252584505,30537.166547657653,44402.516196828765
2022-09-26,34441.77457542043,27748.900747191306,40984.796271504085
2022-09-27,33460.79886588166,26348.836059410678,40196.88058515555
2022-09-28,33638.504921358835,26619.39006985829,40206.22276411228
2022-09-29,33392.66132206827,26596.986916776037,40520.06021888655
2022-09-30,33803.05316302242,27162.950694260362,40691.054488172034
2022-10-01,36512.3868325388,29973.811605148203,43628.33423539911
2022-10-02,36965.0558032288,30635.476671431392,44315.66436602324
2022-10-03,34277.5959264138,27010.080061725275,41237.84070055379
2022-10-04,33424.30828013414,26802.234233507028,40289.58914639427
2022-10-05,33749.75553182338,27219.37604563036,40760.934277833425
2022-10-06,33668.22985679112,26942.911915025907,40250.55894787066
2022-10-07,34259.22032884283,27582.187082585082,41464.70516631931
2022-10-08,37165.45203383756,29608.08860189036,44257.226952998826
2022-10-09,37822.41830068635,29901.468950659713,44384.1822934337
2022-10-10,35342.39197916808,28343.222284300573,41866.92337094748
2022-10-11,34703.08221358067,27841.644622872554,41913.5956449476
2022-10-12,35244.46227256096,28334.247450040973,42562.57526683153
2022-10-13,35374.742106787584,28624.737923452096,42505.17439555882
2022-10-14,36170.83105270233,28558.67016258223,42608.17807833544
2022-10-15,39273.58168236591,32143.030124909317,46428.17496293359
2022-10-16,40108.15185822835,32983.83351198701,46795.73332718474
2022-10-17,37781.62644968957,30568.327823756652,44380.501206953166
2022-10-18,37274.75183254816,30155.46174541181,43948.98921897982
2022-10-19,37923.126838274664,30735.458404240333,45048.401734155705
2022-10-20,38129.69824617591,30732.251694489933,44873.45150893958
2022-10-21,38970.222850524784,31785.638262477092,45984.343080135455
2022-10-22,42085.70531862053,35059.71039328415,48709.614969465205
2022-10-23,42893.56440585997,35918.61430178,49513.61543118531
2022-10-24,40498.82474520099,33910.41487817162,47087.45259144265
2022-10-25,39888.87462817559,33282.56824178087,47420.58273161398
2022-10-26,40398.95255961531,33912.32296247444,47822.8727494242
2022-10-27,40431.08647248596,33396.11089594392,47493.02076152387
2022-10-28,41064.46595648137,34233.63229126468,48160.16746332279
2022-10-29,43944.976935734194,37083.18730968923,50274.30420850746
2022-10-30,44487.06912078855,36999.255045177604,51454.87164884584
2022-10-31,41798.411657680714,34881.618394888916,48953.69286032875
2022-11-01,40877.5672637942,34013.039030165455,47483.51400569163
2022-11-02,41063.66939008358,34093.449665122294,47912.27904192031
2022-11-03,40761.70472843974,34096.08373659654,47483.50706810641
2022-11-04,41057.702305910905,33871.70664154726,48279.46490804271
2022-11-05,43605.281245333674,37138.02196342295,50563.9782215459
2022-11-06,43818.147494392295,37276.375121507874,50907.57551827719
2022-11-07,40808.1551004627,33957.31088513838,48214.227026312175
2022-11-08,39585.853819382886,32984.82210038051,46501.00414904424
2022-11-09,39494.330611302175,32477.067575037654,45994.286124128426
2022-11-10,38940.826622926696,32152.21726383836,45917.89843329308
2022-11-11,39016.752200331684,31287.68541857287,45819.01896541699
2022-11-12,41381.27461993604,34131.420242884116,48433.98367278196
2022-11-13,41444.48832672357,34464.24475016202,47949.06554728841
2022-11-14,38318.94247588913,31702.254965307307,45161.31435457042
2022-11-15,37023.13770393604,30760.690911993985,43885.73315867136
2022-11-16,36899.62094076487,29687.709278680086,44306.72942355026
2022-11-17,36353.037037294904,29713.563433309253,43083.78879104948
2022-11-18,36475.922424813245,29479.891836170278,43171.33689478648
2022-11-19,38927.02959336922,31833.40938909302,45836.81503810553
2022-11-20,39107.43697718534,32086.39468137523,45766.01781997668
2022-11-21,36125.00605274011,29256.575474561014,42919.96119236815
2022-11-22,35001.62709941866,27625.652959311567,41764.41351933516
2022-11-23,35074.7528010165,28283.14024634435,41673.802691616045
2022-11-24,34742.098277006065,28543.320687720425,41816.9209946998
2022-11-25,35092.18040071787,28297.092292717247,41600.89253547329
2022-11-26,37782.16392290851,31011.7594146485,44727.745481383026
2022-11-27,38201.16661134608,31468.211185927023,45703.662205886096
2022-11-28,35450.8166145799,28149.3570653916,42282.772607753526
2022-11-29,34555.950014533315,27820.464786410957,41227.05166373655
2022-11-30,34848.64304325574,27466.957616681048,41265.93217857805
2022-12-01,34720.21069595349,27874.455179011627,41197.671958956795
2022-12-02,35257.33466404584,28720.22818150032,42270.00958460891
2022-12-03,38116.75698758462,31095.42576520048,44727.041454842234
2022-12-04,38678.27672333838,31891.012006024524,45689.4739486372
2022-12-05,36040.47935020394,29327.627069348695,43072.44901706991
2022-12-06,35234.79896192214,28575.717146128376,42519.94337127147
2022-12-07,35591.951405899534,28745.115473847494,42384.889444626715
2022-12-08,35501.12582424477,28443.307618375533,42423.34823201474
2022-12-09,36051.590364876676,29304.67330078137,43398.538278346336
2022-12-10,38904.12024496582,32156.01857686498,45294.783265841455
2022-12-11,39433.573496549696,32203.903213707352,46488.58788652274
2022-12-12,36739.68354566883,29531.650600054327,43339.059426004125
2022-12-13,35864.38356593092,28833.25007229206,43032.602130012965
2022-12-14,36140.54707065816,28899.422079269876,43109.41194068443
2022-12-15,35958.29029085875,28601.704312317022,42826.589812388294
2022-12-16,36411.98700196731,29220.116773714704,43128.85802806989
2022-12-17,39168.37744478388,32384.604505675336,45952.59704776435
2022-12-18,39598.68597009928,33261.8431168562,46209.39847983098
2022-12-19,36804.45680712598,29970.325489107374,43692.21740096542
2022-12-20,35838.13814011169,28876.824719088985,42974.127877211555
2022-12-21,36034.145140330394,29580.5703422998,43135.909924898624
2022-12-22,35782.305000723696,29323.006049670996,43267.77833418804
2022-12-23,36180.32848920007,29603.367038145454,43134.155176002074
2022-12-24,38898.6616667624,32325.545640115168,46345.09702181058
2022-12-25,39302.219858718476,32607.325051656095,46176.59615872292
2022-12-26,36491.35136037833,29328.774284358005,43376.2126308176
2022-12-27,35525.77387200521,28376.769418030988,42520.24871311124
2022-12-28,35738.05786241016,29119.79356009013,42744.1638795905
2022-12-29,35514.31465289197,28307.77003624021,42122.75366601918
2022-12-30,35952.22478667273,28771.948072203308,42640.55905197699
2022-12-31,38722.72955561822,31388.93409384255,45352.01213178962
2023-01-01,39181.47256142157,32167.96935310013,46291.01157447868
2023-01-02,36424.974381808606,29455.94618825239,43321.0190778986
2023-01-03,35517.9939017124,28547.973578916935,42206.53776836909
2023-01-04,35789.49212131294,29243.169478485564,43111.52018311585
2023-01-05,35620.60939746378,29003.3292483948,42667.849373642115
2023-01-06,36108.28155316268,29130.7445771683,43014.92664942701
2023-01-07,38923.78620472486,31681.85208266619,45818.34491308613
2023-01-08,39413.89067464239,32061.472410485814,46181.50055420986
2023-01-09,36672.220308415905,29262.849967865703,43908.34349108382
2023-01-10,35770.01192730132,29188.550056588858,43049.253257685035
2023-01-11,36034.510879743044,29006.45078685537,42380.470401756495
2023-01-12,35844.17724916557,29257.3331621018,42977.5632067086
2023-01-13,36297.81831647188,29169.94858407712,43771.02636177759
2023-01-14,39069.90920396048,31934.589008069055,46224.07799574398
2023-01-15,39501.35990408328,32567.667539933074,46580.36301948057
2023-01-16,36686.639453179785,30053.947663319235,43738.61378906977
2023-01-17,35705.832181704456,28513.314155527667,42563.89919411036
2023-01-18,35887.469648208054,29243.702144390038,42954.00301561177
2023-01-19,35610.010903854185,28543.581854682394,42816.93916953437
2023-01-20,35976.65183727661,28892.11205981969,43135.721270633534
2023-01-21,38667.35947591533,31830.59774381874,45441.408253511494
2023-01-22,39018.38430791977,32286.745574711047,46244.38960204371
2023-01-23,36124.65651689574,29534.266415328537,42870.7473241025
2023-01-24,35077.7928619222,28227.658744235563,42311.020320933916
2023-01-25,35207.595449346394,28295.506938217477,42496.23448567078
2023-01-26,34891.96168000175,27719.58492901618,42146.718098077916
2023-01-27,35237.594635639274,28516.52661993046,42072.78202197286
2023-01-28,37928.494131549814,30894.67657086765,45113.17269141669
2023-01-29,38294.20169294535,31134.048249502448,44925.03770378235
2023-01-30,35428.55923784622,28463.702682531886,42344.16313046414
2023-01-31,34431.32020572706,27713.88850713995,41411.50937210732
2023-02-01,34630.57725774403,27636.440839584986,41812.61519025023
2023-02-02,34400.487731727844,27392.95500397214,41575.94925684522
2023-02-03,34847.97309613273,28035.061316101834,41523.0277106787
2023-02-04,37657.7580629623,30441.33777076395,44856.17998944058
2023-02-05,38149.44025405548,31905.193638046763,45091.499431632845
2023-02-06,35412.701523309326,28592.638409367537,42473.096140226844
2023-02-07,34552.60916876508,27912.673514347778,41855.40884189869
2023-02-08,34893.05165563195,28295.526465373325,41644.96140315763
2023-02-09,34802.3497428076,27453.527297495126,41677.18366725611
2023-02-10,35386.004302022855,28373.027014525574,42621.05698212662
2023-02-11,38328.330294398096,31504.645343430926,45017.63039645462
2023-02-12,38938.38415888697,32024.528623050424,45935.01733300366
2023-02-13,36301.64614390874,29425.595440830442,43020.12656271538
2023-02-14,35529.01482844771,28568.846064466776,42170.192304275435
2023-02-15,35941.23888680854,28919.810751453453,42761.82073660169
2023-02-16,35902.38705758728,28778.884487977448,42863.976086022754
2023-02-17,36518.603417542574,29322.72665903943,43366.57204741622
2023-02-18,39476.282382129975,32706.83060248122,46531.70598656949
2023-02-19,40076.788550836936,33696.46485045416,47403.222927826115
2023-02-20,37404.53516909251,30590.35843364923,44081.58827880003
2023-02-21,36579.58953326948,29109.85029321462,43746.41540621151
2023-02-22,36923.013092144385,29786.624932572868,43723.03640249933
2023-02-23,36798.09967286174,30046.85104364446,43278.9881321276
2023-02-24,37315.04721042403,30379.807745082504,44762.93886348649
2023-02-25,40165.58482440218,33250.17985109507,46556.436492873014
2023-02-26,40646.400619558925,33798.663340005245,47445.636864387336
2023-02-27,37843.53848256377,31210.833032888157,45168.93725572137
2023-02-28,36888.54534386959,30168.15452630694,44095.7237441834
2023-03-01,37104.66116733736,30490.16857984469,44080.130487839044
2023-03-02,36855.779072238955,29626.64232832916,44074.66002116959
2023-03-03,37257.000413814385,30544.31524215756,43936.180550302306
2023-03-04,40005.69488664876,33039.662370513426,47108.62700216153
2023-03-05,40393.631695876684,33029.63030388027,47438.54209401318
2023-03-06,37507.704580497055,30253.6606413975,44622.6374257319
2023-03-07,36489.6449180838,29725.03864260785,43719.46149491198
2023-03-08,36663.09891953066,29778.306403341143,43117.91316710021
2023-03-09,36390.359175047844,29885.743639149667,43538.32930157148
2023-03-10,36788.863383113705,29600.06207163049,43386.25758709639
2023-03-11,39558.75682537511,32640.928336464076,46981.03799867424
2023-03-12,39983.80334990234,33131.50595705735,47108.15225211195
2023-03-13,37148.52003442454,30248.875231354275,44461.79790666676
2023-03-14,36201.54028191725,29281.13175407901,42999.94209486234
2023-03-15,36464.195857087194,29762.978784603616,43704.43784899375
2023-03-16,36293.498248639065,29757.44927401087,43377.69790053683
2023-03-17,36806.29937692566,29930.003658689326,43441.25345981452
2023-03-18,39702.96016445764,32976.36507540196,46385.86831762776
2023-03-19,40256.636594698924,33214.74942735468,46977.10742494228
2023-03-20,37547.306907300816,30731.761822263183,44506.72320860164
2023-03-21,36729.33833272375,29820.98811949337,43248.332010329956
2023-03-22,37119.59197388446,30278.714552509726,44453.78917312003
2023-03-23,37070.096759564636,29902.20811962927,44190.00034637669
2023-03-24,37697.07332026665,30622.916729161767,44401.39851711482
2023-03-25,40701.49174814291,33536.17264051211,47935.69381200869
2023-03-26,41346.466533112245,34124.59091100779,47818.205527339436
2023-03-27,38708.764562522985,31641.475238696723,45534.11727720938
2023-03-28,37950.255763818684,31044.347334070902,45050.126307651095
2023-03-29,38385.75345689237,31020.966308910007,45231.118702855885
2023-03-30,38364.00157722443,31230.46177528635,45512.94375182553
2023-03-31,39003.04339298956,32001.286953174207,46203.33613422132
2023-04-01,42007.05585233941,35085.118897699416,48461.21030378597
2023-04-02,42631.78181149879,35600.84346518197,49208.36456539366
2023-04-03,39953.446976975334,33148.169195469934,46384.82020869577
2023-04-04,39144.02429905911,32174.024061349242,45742.53202560735
2023-04-05,39518.74323908926,32652.493853678396,46487.745926446456
2023-04-06,39425.32906992498,32961.404868587015,46503.86273644666
2023-04-07,39985.66218266896,32786.03650234856,46977.131064304645
2023-04-08,42908.84306347809,36023.147090924365,49654.50734187577
2023-04-09,43444.625242442096,36594.31322246614,50547.30655991158
2023-04-10,40669.714800891896,34173.96999001802,47379.74367498187
2023-04-11,39766.832833989916,32945.41322086046,46779.010099467014
2023-04-12,40051.88883645211,33178.66888052989,46673.29681206713
2023-04-13,39871.47804486762,32930.65852883501,46705.19987192603
2023-04-14,40350.84763175418,33438.805773965796,46859.9161173399
2023-04-15,43203.21822863927,36578.60131170608,50336.701320766275
2023-04-16,43671.25215734196,36833.58087827453,50271.141942616465
2023-04-17,40830.777506783576,33704.943642043494,47860.166790353534
2023-04-18,39873.69672204296,32807.85631338027,46903.229504800416
2023-04-19,40114.876684024835,32834.39724213586,47211.687009449175
2023-04-20,39897.95955533935,33052.577569720415,47169.453891150246
2023-04-21,40349.692529861146,33304.15486876031,46768.99652409653
2023-04-22,43185.5620990007,36317.19846819951,49707.55151868244
2023-04-23,43639.351664445494,36562.11147131931,50245.33679756966
2023-04-24,40784.34065690022,33745.03024910553,48064.61896548053
2023-04-25,39820.10470968364,32702.929472082626,46215.823671621794
2023-04-26,40059.16166688239,32348.68091326834,46678.81936182588
2023-04-27,39841.12794651977,32978.85148944505,46461.292979292746
2023-04-28,40293.43587727665,33408.82588190671,47470.47969590156
2023-04-29,43133.296251202664,36540.68261999435,50051.41042958057
2023-04-30,43585.35213097107,36615.44677703352,50569.11741864762
2023-05-01,40720.35111807978,33570.80499244024,47800.060519793005
2023-05-02,39745.82679854366,32993.297745008495,46792.33739813474
2023-05-03,39972.48247945205,33593.729690948116,46729.058311709785
2023-05-04,39736.66773991101,33025.8141363974,46912.86446409156
2023-05-05,40167.451853208164,33336.227368800915,46523.27635833131
2023-05-06,42984.878074928856,36473.70497154308,49744.26734949715
2023-05-07,43405.67329581247,36594.43559079831,50083.32457904926
2023-05-08,40499.35065236509,33208.85010403991,47556.77500782091
2023-05-09,39482.72836418184,32583.030734770648,46530.22254367515
2023-05-10,39666.0076326241,32638.89808983344,46638.29216728716
2023-05-11,39383.527474303366,32299.896200944186,46325.28847677815
2023-05-12,39767.15996612247,32776.617940356446,47044.01603726821
2023-05-13,42540.80787510414,35713.971868427674,49677.629923594264
2023-05-14,42914.152306908894,36034.62160876846,49998.47868800786
2023-05-15,39956.15806887178,32811.8536881146,46834.36160966857
2023-05-16,38893.416106390505,32010.614418970392,45825.5352448812
2023-05-17,39035.900087415386,32281.41291584272,45879.241470289126
2023-05-18,38715.996646148764,32210.556057669335,45398.023672412324
2023-05-19,39068.21957669264,32414.611309390257,45611.88478538837
2023-05-20,41819.98738720688,35352.105569071864,48696.568047044195
2023-05-21,42173.393466157366,35569.96205502116,49384.578109376336
2023-05-22,39196.15330408315,32562.934514110428,46081.94429227117
2023-05-23,38123.795673541965,31295.210059274603,45040.58819857833
2023-05-24,38265.12348186458,31568.34392989358,45186.3685933077
2023-05-25,37949.55628585506,30968.301400244873,44544.36901449803
2023-05-26,38313.203182185236,31355.935601614503,44885.92544318574
2023-05-27,41085.94093483994,34146.3128685368,47421.33955083839
2023-05-28,41461.25530039517,34169.7224827248,48423.69588485747
2023-05-29,38504.65797393043,31809.11898399395,45364.87049055523
2023-05-30,37459.75613201242,30594.555510145783,44627.06208241216
2023-05-31,37633.44329635964,30874.245062877275,44054.817562765245
2023-06-01,37351.57520099111,30087.0770744348,44093.49683184229
2023-06-02,37751.41718034005,30747.430651718456,44223.1844068844
2023-06-03,40565.03295393702,33834.35597967728,47548.12727715238
2023-06-04,40977.20123575825,33789.66186896209,47515.87568567137
2023-06-05,38051.30052820291,31079.927597747406,44980.333673283705
2023-06-06,37039.24930815758,29973.13418417531,43572.77816510348
2023-06-07,37246.41368627412,30469.836327163288,44016.27407644292
2023-06-08,36995.598442731265,30577.04379462482,43870.58429603153
2023-06-09,37425.846446659896,30989.184909390955,43795.76045748008
2023-06-10,40272.11217007545,33239.807862295755,47070.622181884246
2023-06-11,40711.225119819705,34345.76154801906,47775.691316652774
2023-06-12,37805.21248821886,31289.87957868994,45410.970647794406
2023-06-13,36815.07950688665,29803.722012048005,43357.72160747209
2023-06-14,37045.40399536338,30538.755471344324,43753.56414578952
2023-06-15,36816.6142547492,30119.0490072061,43321.28730762804
2023-06-16,37270.1147686179,30359.476678249437,44277.79961323922
2023-06-17,40144.22213111537,32953.59220010313,47346.13701451431
2023-06-18,40608.157174549815,33966.273859445624,47776.01774086389
2023-06-19,37722.79214786609,30909.13915379769,44093.17743661757
2023-06-20,36758.26315310106,29356.646748919404,43993.738379097886
2023-06-21,37018.24901137903,30428.034703265537,44058.357413034835
2023-06-22,36820.53903881272,29817.210710237734,43509.459217561925
2023-06-23,37308.49354603019,30534.128049641757,43876.75490915641
2023-06-24,40223.25590315021,33152.88371783433,46891.50636969469
2023-06-25,40725.791831018745,33625.73641071062,47509.12230986237
2023-06-26,37875.083702360476,31013.30543345709,44983.24456229281
2023-06-27,36949.60102743298,29940.962103874877,43677.1604128769
2023-06-28,37251.29210814792,30150.504141165133,44314.20683211178
2023-06-29,37094.47171972921,29869.564410124894,43199.9417272003
2023-06-30,37623.646981930186,30420.87182920923,44604.559619347616
2023-07-01,40582.03566004606,33503.17913958393,47275.82560435051
2023-07-02,41121.681235892276,34273.8689775178,48023.36303393746
2023-07-03,38299.12050178657,31273.311227207625,45112.82054129396
2023-07-04,37400.73493511531,30651.82257405851,44304.912568068044
2023-07-05,37726.47387167708,30994.663932455853,44486.815807375344
2023-07-06,37587.07607013076,30310.694581809305,44391.8229417675
2023-07-07,38128.269684721476,31540.23128965914,45123.18812933429
2023-07-08,41095.59996155095,35073.03139120284,48757.017320968735
2023-07-09,41632.6175339244,34877.71462660245,48547.47185347121
2023-07-10,38794.01108021238,32267.977479135727,45647.14120514057
2023-07-11,37874.82590607565,31085.765265534425,44766.18764065286
2023-07-12,38173.89990924208,31322.173378489126,45353.48760415302
2023-07-13,37999.39581010186,30930.1281904682,44569.60824429478
2023-07-14,38499.34823310369,31608.954563722597,45531.95485960486
2023-07-15,41422.77086011873,34494.38273563125,48207.65832895857
2023-07-16,41905.88599413689,34781.267602025044,49062.46358339196
2023-07-17,39002.68930293162,32590.275662877462,46390.21571533519
2023-07-18,38018.0026415737,30808.64059227002,44732.865955906425
2023-07-19,38250.590869147636,31715.526595662213,45437.32966031677
2023-07-20,38006.97484843988,30753.524094072756,44908.359455767204
2023-07-21,38438.29870785128,31220.3200570048,45460.76362534226
2023-07-22,41297.69333502983,34464.430715460214,48212.597574899366
2023-07-23,41714.528624400045,35086.617099370924,49017.57533303443
2023-07-24,38742.39683128513,31527.37680157182,45625.215971499834
2023-07-25,37695.99167837653,30478.577002670634,44863.98993358062
2023-07-26,37873.9038315867,30979.365836964185,44564.89295188525
2023-07-27,37580.718287046286,30757.528020759586,44139.83427400267
2023-07-28,37970.21111476167,31242.388676594583,44947.6527290601
2023-07-29,40798.98396358142,33465.14208940885,47447.28014655355
2023-07-30,41188.7585501579,34172.70598497249,47968.67960884943
2023-07-31,38191.8024290785,31200.07473998013,45310.494687832965
2023-08-01,37131.661663416904,30214.279598080742,44371.62336035506
2023-08-02,37305.664832017785,30524.654674735928,44360.993188643406
2023-08-03,37015.33630497695,30008.40403435114,43969.1533269068
2023-08-04,37415.954586483844,30335.381391743897,44156.17943810023
2023-08-05,40266.48953636736,33202.055869324424,47567.57438000883
2023-08-06,40679.969382300005,33749.00740021184,47538.54081769724
2023-08-07,37706.37680428314,30552.63651545382,44556.34335702743
2023-08-08,36677.25980605046,30027.68092954122,43455.133587264405
2023-08-09,36887.96486271025,30183.37365172358,43777.84935202052
2023-08-10,36636.382036283554,29326.45822872494,43637.19046980443
2023-08-11,37078.87574041174,29940.072767594993,44729.570386083644
2023-08-12,39976.53007467461,33229.54961807673,46977.21018024111
2023-08-13,40433.5882164031,33519.32299938378,47514.5221966097
2023-08-14,37497.81321076361,30471.671114633704,44408.82743232943
2023-08-15,36508.966230696125,29349.69713486385,43189.276888816414
2023-08-16,36760.753288320004,30380.717765952846,43617.49683744298
2023-08-17,36547.88245314476,29842.593120081336,43315.42580509372
2023-08-18,37028.34388811987,29782.23244807555,44265.95360149979
2023-08-19,39965.93760019303,33350.42246844853,46970.34664913105
2023-08-20,40456.75792701703,33579.43895120483,47516.84413434802
2023-08-21,37546.99117589822,30267.454967153866,44049.83803505913
2023-08-22,36585.23388391463,29884.208115114783,43490.41543019731
2023-08-23,36864.127201530406,29810.706737205754,43563.545766782445
2023-08-24,36675.70280044893,30461.631465390707,44000.92883759575
2023-08-25,37179.99214628901,30268.48311551651,44070.73767678138
2023-08-26,40143.82079525619,33015.92170353115,47305.99967651507
2023-08-27,40655.326914186524,33721.74367950732,47295.43000006866
2023-08-28,37759.1899922969,30528.29836228657,44603.68511018531
2023-08-29,36812.78890267373,29409.22166240733,43459.461450033
2023-08-30,37107.52942879675,30821.520500786748,43919.46239631436
2023-08-31,36932.489889223114,29850.066884073534,44346.48419557016
2023-09-01,37449.37591195125,30709.814119970397,44114.07537896194
2023-09-02,40427.60226302581,33067.626538468656,47565.63686224339
2023-09-03,40946.87040426613,33743.40681834225,48446.904485131556
2023-09-04,38049.8564343908,31447.887476541753,45635.92484592588
2023-09-05,37102.23925473813,30020.762920481924,43972.28653381976
